id,row_idx,plume_id,label,reference,sensors,num_sensors,target_mask,target_shape,fusion_iou_plus,align_modes
192747,21456,emi20250128t063810p05012-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.0,resize_no_crs
192749,21457,emi20250128t063810p05012-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.0,resize_no_crs
192752,21458,emi20250128t063810p05012-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.0,resize_no_crs
192753,21459,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192768,21460,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192787,21461,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192789,21462,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192793,21463,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192798,21464,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192802,21465,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192807,21466,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192812,21467,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192825,21468,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192831,21469,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192837,21470,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192844,21471,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
192852,21472,emi20250128t063810p05012-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
